Date-Time,Instantaneous computed discharge (cfs),Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous specific conductance at 25 degrees Celsius (uS/cm),Instantaneous turbidity (FNU)
12/17/2019 10:00,1850,20,17,25,640,5.7
12/17/2019 09:00,1850,20,17,24,640,5.6
12/17/2019 08:00,1860,20,17,24,640,5.6
12/17/2019 07:00,1860,21,17,25,640,5.8
12/17/2019 06:00,1860,20,17,25,640,5.7
12/17/2019 05:00,1860,20,17,25,640,5.7
12/17/2019 04:00,1870,20,17,25,640,5.7
12/17/2019 03:00,1870,21,17,25,640,5.8
12/17/2019 02:00,1870,21,18,25,640,6.0
12/17/2019 01:00,1880,19,16,23,640,5.2
12/17/2019 00:00,1880,20,16,24,640,5.3
12/16/2019 23:00,1880,19,16,23,640,5.2
12/16/2019 22:00,1880,20,17,24,640,5.6
12/16/2019 21:00,1880,20,17,25,640,5.7
12/16/2019 20:00,1880,21,17,25,640,5.9
12/16/2019 19:00,1890,20,17,24,640,5.5
12/16/2019 18:00,1890,21,17,25,640,5.8
12/16/2019 17:00,1890,22,18,26,640,6.3
12/16/2019 16:00,1890,21,17,25,640,5.8
12/16/2019 15:00,1890,21,18,25,640,6.0
12/16/2019 14:00,1890,21,17,25,640,5.9
12/16/2019 13:00,1890,21,18,26,640,6.2
12/16/2019 12:00,1900,22,18,26,640,6.5
12/16/2019 11:00,1900,21,18,25,640,6.1
12/16/2019 10:00,1900,21,17,25,640,5.8
12/16/2019 09:00,1900,21,18,26,640,6.2
12/16/2019 08:00,1900,21,17,25,640,5.8
12/16/2019 07:00,1910,20,17,24,640,5.7
12/16/2019 06:00,1910,21,17,25,640,6.0
12/16/2019 05:00,1910,20,17,24,640,5.7
12/16/2019 04:00,1910,20,17,24,640,5.7
12/16/2019 03:00,1910,20,16,24,640,5.4
12/16/2019 02:00,1910,21,17,25,640,5.8
12/16/2019 01:00,1920,20,17,24,640,5.6
12/16/2019 00:00,1920,21,17,25,640,5.8
12/15/2019 23:00,1920,20,17,24,640,5.6
12/15/2019 22:00,1920,21,17,25,640,5.9
12/15/2019 21:00,1920,20,17,24,640,5.7
12/15/2019 20:00,1920,21,18,25,640,6.1
12/15/2019 19:00,1920,21,18,25,640,6.1
12/15/2019 18:00,1920,21,18,26,640,6.2
12/15/2019 17:00,1930,21,17,25,640,6.0
12/15/2019 16:00,1930,21,18,26,640,6.2
12/15/2019 15:00,1930,21,17,25,640,5.9
12/15/2019 14:00,1930,21,17,25,640,6.0
12/15/2019 13:00,1930,21,18,25,640,6.1
12/15/2019 12:00,1930,21,18,25,640,6.1
12/15/2019 11:00,1940,21,18,26,640,6.3
12/15/2019 10:00,1940,22,18,26,640,6.5
12/15/2019 09:00,1940,21,18,25,640,6.2
12/15/2019 08:00,1940,21,18,25,640,6.2
12/15/2019 07:00,1950,22,19,27,640,6.8
12/15/2019 06:00,1950,22,18,26,640,6.5
12/15/2019 05:00,1950,22,19,27,640,6.8
12/15/2019 04:00,1950,21,18,25,640,6.1
12/15/2019 03:00,1960,21,17,25,640,6.0
12/15/2019 02:00,1950,21,17,25,640,5.9
12/15/2019 01:00,1960,21,17,25,640,5.8
12/15/2019 00:00,1960,21,17,25,640,6.0
12/14/2019 23:00,1960,21,17,25,640,5.8
12/14/2019 22:00,1970,22,18,26,640,6.3
12/14/2019 21:00,1970,22,18,26,640,6.4
12/14/2019 20:00,1970,21,18,25,640,6.0
12/14/2019 19:00,1970,21,17,25,640,5.9
12/14/2019 18:00,1980,21,18,25,640,6.1
12/14/2019 17:00,1980,22,19,27,640,6.7
12/14/2019 16:00,1980,22,18,26,640,6.5
12/14/2019 15:00,1980,22,19,27,640,6.7
12/14/2019 14:00,1980,22,18,26,640,6.4
12/14/2019 13:00,1990,22,18,26,640,6.4
12/14/2019 12:00,2000,23,19,27,640,7.0
12/14/2019 11:00,2000,23,19,27,640,7.0
12/14/2019 10:00,2000,24,20,28,640,7.4
12/14/2019 09:00,2000,22,18,26,640,6.6
12/14/2019 08:00,2010,21,18,25,640,6.2
12/14/2019 07:00,2010,21,17,25,640,6.0
12/14/2019 06:00,2010,21,17,25,640,6.0
12/14/2019 05:00,2020,21,17,25,640,5.9
12/14/2019 04:00,2020,22,18,26,640,6.5
12/14/2019 03:00,2020,21,18,25,640,6.1
12/14/2019 02:00,2020,21,18,25,640,6.1
12/14/2019 01:00,2030,21,17,25,640,6.0
12/14/2019 00:00,2030,21,18,25,640,6.1
12/13/2019 23:00,2030,21,17,25,640,6.0
12/13/2019 22:00,2030,22,18,26,640,6.6
12/13/2019 21:00,2030,21,18,26,640,6.3
12/13/2019 20:00,2030,21,17,25,640,5.9
12/13/2019 19:00,2030,21,18,26,640,6.3
12/13/2019 18:00,2030,21,18,26,640,6.3
12/13/2019 17:00,2030,21,17,25,640,5.8
12/13/2019 16:00,2030,22,18,26,640,6.5
12/13/2019 15:00,2030,21,18,25,640,6.2
12/13/2019 14:00,2030,21,18,25,640,6.2
12/13/2019 13:00,2030,21,17,25,640,5.9
12/13/2019 12:00,2030,21,17,25,640,5.8
12/13/2019 11:00,2030,21,17,25,640,5.8
12/13/2019 10:00,2030,21,17,25,640,5.9
12/13/2019 09:00,2030,21,17,25,640,5.9
12/13/2019 08:00,2040,21,18,26,640,6.3
12/13/2019 07:00,2040,21,17,25,640,6.0
12/13/2019 06:00,2040,20,17,25,640,5.8
12/13/2019 05:00,2040,20,17,24,640,5.7
12/13/2019 04:00,2050,20,17,24,640,5.7
12/13/2019 03:00,2050,21,17,25,640,5.9
12/13/2019 02:00,2050,20,17,25,640,5.8
12/13/2019 01:00,2050,20,17,24,640,5.6
12/13/2019 00:00,2060,20,17,25,640,5.8
12/12/2019 23:00,2060,20,17,25,640,5.8
12/12/2019 22:00,2060,21,17,25,640,6.0
12/12/2019 21:00,2060,21,18,25,640,6.1
12/12/2019 20:00,2060,22,18,26,640,6.4
12/12/2019 19:00,2060,21,17,25,640,6.0
12/12/2019 18:00,2060,21,17,25,640,5.9
12/12/2019 17:00,2060,21,17,25,640,6.0
12/12/2019 16:00,2060,21,18,25,640,6.1
12/12/2019 15:00,2070,21,18,26,640,6.2
12/12/2019 14:00,2060,22,18,26,640,6.4
12/12/2019 13:00,2060,22,19,27,620,6.3
12/12/2019 12:00,2060,22,18,26,620,6.1
12/12/2019 11:00,2060,21,18,26,620,5.9
12/12/2019 10:00,2060,22,18,26,620,6.0
12/12/2019 09:00,2060,22,18,26,620,6.1
12/12/2019 08:00,2060,21,18,25,620,5.7
12/12/2019 07:00,2060,21,18,26,620,5.8
12/12/2019 06:00,2060,21,17,25,620,5.5
12/12/2019 05:00,2060,21,18,25,620,5.7
12/12/2019 04:00,2060,21,17,25,620,5.5
12/12/2019 03:00,2060,21,18,26,620,5.8
12/12/2019 02:00,2060,21,17,25,620,5.6
12/12/2019 01:00,2060,21,18,26,620,5.7
12/12/2019 00:00,2060,21,18,26,620,5.8
12/11/2019 23:00,2060,21,18,26,620,5.7
12/11/2019 22:00,2070,22,18,26,620,5.9
12/11/2019 21:00,2070,22,18,26,620,5.9
12/11/2019 20:00,2060,22,19,27,620,6.2
12/11/2019 19:00,2070,21,18,26,620,5.8
12/11/2019 18:00,2070,21,17,25,620,5.6
12/11/2019 17:00,2060,22,18,27,620,6.1
12/11/2019 16:00,2070,21,18,26,620,5.8
12/11/2019 15:00,2070,22,18,26,620,6.1
12/11/2019 14:00,2070,22,19,27,620,6.3
12/11/2019 13:00,2060,22,19,27,620,6.2
12/11/2019 12:00,2060,23,19,27,620,6.5
12/11/2019 11:00,2060,22,18,26,620,6.0
12/11/2019 10:00,2070,22,18,27,620,6.1
12/11/2019 09:00,2070,23,19,27,620,6.4
12/11/2019 08:00,2060,23,19,27,620,6.4
12/11/2019 07:00,2060,23,19,28,620,6.5
12/11/2019 06:00,2060,23,20,28,620,6.7
12/11/2019 05:00,2060,23,20,28,620,6.7
12/11/2019 04:00,2060,24,20,29,620,7.0
12/11/2019 03:00,2060,24,20,29,610,7.1
12/11/2019 02:00,2060,25,21,30,610,7.5
12/11/2019 01:00,2060,26,22,31,610,7.8
12/11/2019 00:00,2060,26,22,31,610,7.8
12/10/2019 23:00,2060,26,22,31,610,7.8
12/10/2019 22:00,2060,26,22,30,610,7.7
12/10/2019 21:00,2060,26,22,31,610,7.9
12/10/2019 20:00,2060,27,23,32,610,8.4
12/10/2019 19:00,2060,28,23,33,610,8.8
12/10/2019 18:00,2060,28,23,33,610,8.8
12/10/2019 17:00,2050,29,24,34,610,9.5
12/10/2019 16:00,2050,28,24,33,610,9.0
12/10/2019 15:00,2060,29,25,34,610,9.5
12/10/2019 14:00,2050,29,25,34,610,9.6
12/10/2019 13:00,2050,29,25,34,610,9.6
12/10/2019 12:00,2040,31,27,37,610,11
12/10/2019 11:00,2040,30,26,36,610,10
12/10/2019 10:00,2040,31,27,37,610,11
12/10/2019 09:00,2040,32,27,37,610,11
12/10/2019 08:00,2040,32,27,38,610,12
12/10/2019 07:00,2040,32,27,37,610,11
12/10/2019 06:00,2030,32,27,37,610,11
12/10/2019 05:00,2040,32,28,38,610,12
12/10/2019 04:00,2040,32,27,37,620,11
12/10/2019 03:00,2040,31,27,37,620,11
12/10/2019 02:00,2030,29,25,34,620,9.8
12/10/2019 01:00,2040,28,24,34,620,9.5
12/10/2019 00:00,2030,28,24,33,620,9.1
12/09/2019 23:00,2040,28,24,33,620,9.1
12/09/2019 22:00,2030,26,22,31,620,8.0
12/09/2019 21:00,2010,24,20,29,620,7.3
12/09/2019 20:00,2020,25,21,29,620,7.4
12/09/2019 19:00,2030,25,21,29,620,7.5
12/09/2019 18:00,2020,23,19,27,620,6.4
12/09/2019 17:00,2030,24,20,29,620,7.1
12/09/2019 16:00,2020,24,21,29,620,7.4
12/09/2019 15:00,2010,23,19,27,620,6.5
12/09/2019 14:00,2020,23,19,28,620,6.7
12/09/2019 13:00,2010,23,19,27,620,6.4
12/09/2019 12:00,2010,24,20,29,620,7.2
12/09/2019 11:00,2010,22,19,27,620,6.3
12/09/2019 10:00,2010,23,19,27,620,6.4
12/09/2019 09:00,2010,22,18,26,620,6.1
12/09/2019 08:00,2010,22,18,26,620,6.0
12/09/2019 07:00,2010,22,19,27,620,6.3
12/09/2019 06:00,2000,22,18,26,620,6.1
12/09/2019 05:00,1990,22,18,26,620,6.1
12/09/2019 04:00,1980,21,18,25,620,5.8
12/09/2019 03:00,1980,21,17,25,620,5.5
12/09/2019 02:00,1980,24,21,29,620,7.4
12/09/2019 01:00,1970,21,18,25,620,5.7
12/09/2019 00:00,1970,22,18,26,620,5.8
12/08/2019 23:00,1970,22,19,27,610,6.0
12/08/2019 22:00,1970,22,18,26,610,5.8
12/08/2019 21:00,1970,23,19,28,610,6.3
12/08/2019 20:00,1970,24,20,28,610,6.6
12/08/2019 19:00,1970,23,19,28,610,6.5
12/08/2019 18:00,1970,24,20,29,610,7.0
12/08/2019 17:00,1960,23,19,28,610,6.4
12/08/2019 16:00,1970,25,21,30,610,7.6
12/08/2019 15:00,1970,24,20,29,610,6.8
12/08/2019 14:00,1970,26,22,31,610,8.0
12/08/2019 13:00,1970,27,23,32,610,8.3
12/08/2019 12:00,1970,26,22,31,610,8.1
12/08/2019 11:00,1970,22,18,26,610,5.9
12/08/2019 10:00,1970,22,18,27,610,6.0
12/08/2019 09:00,1970,22,18,26,610,5.8
12/08/2019 08:00,1970,21,17,25,610,5.3
12/08/2019 07:00,1980,22,18,26,610,5.7
12/08/2019 06:00,1980,22,18,26,610,5.7
12/08/2019 05:00,1980,21,18,26,610,5.6
12/08/2019 04:00,1990,22,18,26,610,5.7
12/08/2019 03:00,2000,22,18,26,610,5.8
12/08/2019 02:00,2000,22,18,26,610,5.8
12/08/2019 01:00,2000,22,18,27,610,5.9
12/08/2019 00:00,2010,21,17,25,610,5.4
12/07/2019 23:00,2010,21,18,26,610,5.6
12/07/2019 22:00,2020,21,18,26,610,5.6
12/07/2019 21:00,2020,21,18,26,610,5.6
12/07/2019 20:00,2020,21,18,26,610,5.5
12/07/2019 19:00,2030,22,18,27,610,5.9
12/07/2019 18:00,2030,22,18,26,610,5.8
12/07/2019 17:00,2030,21,18,26,610,5.5
12/07/2019 16:00,2040,23,19,27,610,6.1
12/07/2019 15:00,2040,22,18,27,610,5.9
12/07/2019 14:00,2040,22,18,26,610,5.7
12/07/2019 13:00,2050,22,18,26,610,5.8
12/07/2019 12:00,2050,21,18,26,610,5.6
12/07/2019 11:00,2050,22,18,27,610,6.0
12/07/2019 10:00,2060,22,18,26,610,5.9
12/07/2019 09:00,2060,22,18,26,610,5.8
12/07/2019 08:00,2070,23,19,27,610,6.2
12/07/2019 07:00,2070,22,19,27,610,6.1
12/07/2019 06:00,2070,22,18,27,610,6.0
12/07/2019 05:00,2080,22,18,26,610,5.8
12/07/2019 04:00,2080,22,19,27,610,6.1
12/07/2019 03:00,2080,23,19,27,610,6.2
12/07/2019 02:00,2090,22,19,27,610,6.1
12/07/2019 01:00,2090,22,18,27,610,5.9
12/07/2019 00:00,2090,23,19,27,610,6.2
12/06/2019 23:00,2090,22,19,27,610,6.0
12/06/2019 22:00,2090,23,19,27,610,6.1
12/06/2019 21:00,2090,23,19,27,610,6.2
12/06/2019 20:00,2090,23,19,28,610,6.3
12/06/2019 19:00,2100,23,19,28,610,6.3
12/06/2019 18:00,2100,23,19,28,610,6.4
12/06/2019 17:00,2100,23,19,27,610,6.2
12/06/2019 16:00,2100,25,21,29,610,7.0
12/06/2019 15:00,2100,23,20,28,610,6.5
12/06/2019 14:00,2100,23,19,28,610,6.2
12/06/2019 13:00,2110,23,19,27,610,6.1
12/06/2019 12:00,2110,24,20,29,610,6.9
12/06/2019 11:00,2110,23,19,28,610,6.4
12/06/2019 10:00,2110,23,19,28,610,6.4
12/06/2019 09:00,2120,23,19,28,610,6.4
12/06/2019 08:00,2120,24,20,28,610,6.5
12/06/2019 07:00,2120,23,19,27,610,6.1
12/06/2019 06:00,2120,23,19,28,610,6.3
12/06/2019 05:00,2130,23,19,27,610,6.1
12/06/2019 04:00,2130,25,21,29,610,7.0
12/06/2019 03:00,2130,24,20,28,610,6.5
12/06/2019 02:00,2140,23,19,28,610,6.4
12/06/2019 01:00,2140,23,19,28,610,6.4
12/06/2019 00:00,2140,23,19,28,610,6.4
12/05/2019 23:00,2150,23,19,28,610,6.3
12/05/2019 22:00,2160,23,19,28,610,6.2
12/05/2019 21:00,2160,24,20,29,610,6.6
12/05/2019 20:00,2160,25,21,29,610,7.0
12/05/2019 19:00,2170,25,21,30,610,7.4
12/05/2019 18:00,2170,25,21,29,610,7.0
12/05/2019 17:00,2170,25,21,30,610,7.3
12/05/2019 16:00,2180,25,21,30,610,7.4
12/05/2019 15:00,2180,26,22,31,600,7.5
12/05/2019 14:00,2180,25,21,30,600,7.2
12/05/2019 13:00,2180,25,21,30,610,7.1
12/05/2019 12:00,2180,25,21,30,600,7.1
12/05/2019 11:00,2180,25,21,30,600,7.3
12/05/2019 10:00,2180,25,21,30,600,7.2
12/05/2019 09:00,2180,25,21,30,600,7.2
12/05/2019 08:00,2190,25,21,30,600,7.0
12/05/2019 07:00,2190,25,21,30,600,7.1
12/05/2019 06:00,2190,25,21,30,600,7.3
12/05/2019 05:00,2190,25,21,30,600,7.2
12/05/2019 04:00,2190,25,21,30,600,7.2
12/05/2019 03:00,2190,25,21,30,600,7.1
12/05/2019 02:00,2190,24,20,29,600,6.8
12/05/2019 01:00,2190,25,21,30,600,7.1
12/05/2019 00:00,2200,24,20,29,600,6.6
12/04/2019 23:00,2200,26,22,31,600,7.6
12/04/2019 22:00,2200,25,21,30,600,7.1
12/04/2019 21:00,2200,24,20,29,610,6.8
12/04/2019 20:00,2200,27,23,32,610,8.1
12/04/2019 19:00,2200,28,23,33,610,8.7
12/04/2019 18:00,2200,26,22,31,610,8.0
12/04/2019 17:00,2200,23,19,28,610,6.4
12/04/2019 16:00,2200,24,20,29,610,6.8
12/04/2019 15:00,2200,23,19,28,610,6.3
12/04/2019 14:00,2210,23,19,27,610,6.2
12/04/2019 13:00,2200,24,20,28,610,6.6
12/04/2019 12:00,2200,24,20,28,610,6.6
12/04/2019 11:00,2190,23,20,28,610,6.5
12/04/2019 10:00,2200,24,20,29,610,6.9
12/04/2019 09:00,2200,24,20,29,610,6.9
12/04/2019 08:00,2200,23,19,28,610,6.3
12/04/2019 07:00,2190,25,21,29,610,7.0
12/04/2019 06:00,2190,24,20,29,610,6.7
12/04/2019 05:00,2200,23,19,28,600,6.3
12/04/2019 04:00,2200,23,19,28,600,6.3
12/04/2019 03:00,2190,24,20,28,600,6.5
12/04/2019 02:00,2200,24,20,29,600,6.6
12/04/2019 01:00,2200,24,20,29,600,6.5
12/04/2019 00:00,2190,24,20,29,600,6.6
12/03/2019 23:00,2190,25,21,30,600,7.0
12/03/2019 22:00,2190,24,20,29,600,6.7
12/03/2019 21:00,2190,25,21,30,600,7.1
12/03/2019 20:00,2180,25,21,30,600,7.2
12/03/2019 19:00,2180,26,22,31,600,7.6
12/03/2019 18:00,2180,27,22,32,600,7.9
12/03/2019 17:00,2170,26,22,31,600,7.6
12/03/2019 16:00,2170,28,23,33,600,8.4
12/03/2019 15:00,2170,27,23,33,600,8.1
